scan_index,step,angle_deg,distance_cm
3,15225,258.13,6.62
3,15250,260.33,7.51
3,15275,262.53,7.51
3,15300,264.73,7.51
3,15325,266.92,7.49
3,15350,269.12,7.49
3,15375,271.32,7.48
3,15400,273.52,7.51
3,15425,275.71,7.51
3,15450,277.91,8.39
3,15475,280.11,8.39
3,15500,282.3,8.4
3,15525,284.5,9.3
3,15550,286.7,9.28
3,15575,288.9,9.28
3,15600,291.09,10.19
3,15625,293.29,10.19
3,15650,295.49,8.09
3,15675,297.69,8.09
3,15700,299.88,7.22
3,15725,302.08,7.22
3,15750,304.28,7.22
3,15775,306.47,7.22
3,15800,308.67,8.09
3,15825,310.87,8.09
3,15850,313.07,8.09
3,15875,315.26,8.11
3,15900,317.46,8.11
3,15925,319.66,8.11
3,15950,321.86,8.09
3,15975,324.05,8.09
3,16000,326.25,8.99
3,16025,328.45,8.99
3,16050,330.64,8.99
3,16075,332.84,8.99
3,16100,335.04,8.99
3,16125,337.24,9.88
3,16150,339.43,9.88
3,16175,341.63,9.88
3,16200,343.83,9.88
3,16225,346.03,9.88
3,16250,348.22,9.9
3,16275,350.42,7.79
3,16300,352.62,10.75
3,16325,354.81,9.88
3,16350,357.01,7.8
3,16375,359.21,7.8
4,16400,1.41,7.79
4,16425,3.6,7.8
4,16450,5.8,7.82
4,16475,8.0,7.79
4,16500,10.2,7.8
4,16525,12.39,7.8
4,16550,14.59,9.59
4,16575,16.79,7.79
4,16600,18.98,9.59
4,16625,21.18,9.88
4,16650,23.38,9.88
4,16675,25.58,9.88
4,16700,27.77,8.99
4,16725,29.97,9.0
4,16750,32.17,8.99
4,16775,34.37,8.99
4,16800,36.56,8.99
4,16825,38.76,8.11
4,16850,40.96,8.09
4,16875,43.15,8.09
4,16900,45.35,8.11
4,16925,47.55,8.09
4,16950,49.75,8.11
4,16975,51.94,7.2
4,17000,54.14,7.22
4,17025,56.34,7.2
4,17050,58.54,7.2
4,17075,60.73,7.2
4,17100,62.93,8.11
4,17125,65.13,9.9
4,17150,67.32,9.28
4,17175,69.52,9.28
4,17200,71.72,9.3
4,17225,73.92,8.39
4,17250,76.11,8.39
4,17275,78.31,8.4
4,17300,80.51,8.39
4,17325,82.71,7.48
4,17350,84.9,7.51
4,17375,87.1,7.49
4,17400,89.3,7.51
4,17425,91.49,7.51
4,17450,93.69,7.51
4,17475,95.89,7.49
4,17500,98.09,7.48
4,17525,100.28,6.62
4,17550,102.48,6.62
4,17575,104.68,6.62
4,17600,106.88,7.49
4,17625,109.07,9.28
4,17650,111.27,9.28
4,17675,113.47,9.28
4,17700,115.66,8.71
4,17725,117.86,8.7
4,17750,120.06,7.8
4,17775,122.26,7.8
4,17800,124.45,7.8
4,17825,126.65,7.8
4,17850,128.85,6.91
4,17875,131.04,6.89
4,17900,133.24,6.91
4,17925,135.44,6.91
4,17950,137.64,6.91
4,17975,139.83,6.89
4,18000,142.03,6.93
4,18025,144.23,6.91
4,18050,146.43,6.91
4,18075,148.62,6.93
4,18100,150.82,6.91
4,18125,153.02,6.93
4,18150,155.21,6.89
4,18175,157.41,6.91
4,18200,159.61,6.91
4,18225,161.81,6.91
4,18250,164.0,6.89
4,18275,166.2,6.89
4,18300,168.4,6.91
4,18325,170.6,6.91
4,18350,172.79,6.91
4,18375,174.99,6.91
4,18400,177.19,6.91
4,18425,179.38,6.91
4,18450,181.58,6.91
4,18475,183.78,6.91
4,18500,185.98,6.91
4,18525,188.17,6.91
4,18550,190.37,6.89
4,18575,192.57,6.91
4,18600,194.77,6.91
4,18625,196.96,6.91
4,18650,199.16,6.91
4,18675,201.36,6.91
4,18700,203.55,6.91
4,18725,205.75,6.91
4,18750,207.95,6.93
4,18775,210.15,6.89
4,18800,212.34,6.91
4,18825,214.54,6.89
4,18850,216.74,6.91
4,18875,218.94,6.93
4,18900,221.13,6.91
4,18925,223.33,6.91
4,18950,225.53,6.91
4,18975,227.72,6.91
4,19000,229.92,6.91
4,19025,232.12,7.8
4,19050,234.32,7.8
4,19075,236.51,7.79
4,19100,238.71,7.8
4,19125,240.91,7.8
4,19150,243.11,7.8
4,19175,245.3,8.71
4,19200,247.5,8.68
4,19225,249.7,8.7
4,19250,251.89,9.3
4,19275,254.09,9.28
4,19300,256.29,7.51
4,19325,258.49,7.49
4,19350,260.68,7.49
4,19375,262.88,7.49
4,19400,265.08,7.49
4,19425,267.28,7.51
4,19450,269.47,7.51
4,19475,271.67,7.51
4,19500,273.87,7.51
4,19525,276.06,8.37
4,19550,278.26,8.4
4,19575,280.46,8.39
4,19600,282.66,9.28
4,19625,284.85,9.28
4,19650,287.05,10.19
4,19675,289.25,10.17
4,19700,291.45,8.11
4,19725,293.64,7.2
4,19750,295.84,8.09
4,19775,298.04,8.09
4,19800,300.23,8.11
4,19825,302.43,8.11
4,19850,304.63,8.11
4,19875,306.83,8.08
4,19900,309.02,8.09
4,19925,311.22,8.99
4,19950,313.42,9.0
4,19975,315.62,8.99
4,20000,317.81,9.88
4,20025,320.01,7.8
4,20050,322.21,7.79
4,20075,324.4,7.79
4,20100,326.6,7.8
4,20125,328.8,7.8
4,20150,331.0,7.79
4,20175,333.19,7.8
4,20200,335.39,7.8
4,20225,337.59,7.79
4,20250,339.79,7.8
4,20275,341.98,7.79
