scan_index,step,angle_deg,distance_cm
4,16600,18.98,8.78
4,16625,21.18,8.7
4,16650,23.38,8.7
4,16675,25.58,8.7
4,16700,27.77,9.59
4,16725,29.97,12.55
4,16750,32.17,11.66
4,16775,34.37,10.79
4,16800,36.56,10.79
4,16825,38.76,9.86
4,16850,40.96,9.9
4,16875,43.15,9.88
4,16900,45.35,11.97
4,16925,47.55,11.08
4,16950,49.75,11.06
4,16975,51.94,10.17
4,17000,54.14,13.14
4,17025,56.34,12.26
4,17050,58.54,12.26
4,17075,60.73,11.35
4,17100,62.93,10.46
4,17125,65.13,10.48
4,17150,67.32,9.59
4,17175,69.52,9.59
4,17200,71.72,9.59
4,17225,73.92,9.59
4,17250,76.11,9.57
4,17275,78.31,9.57
4,17300,80.51,9.59
4,17325,82.71,9.57
4,17350,84.9,11.68
4,17375,87.1,11.68
4,17400,89.3,11.66
4,17425,91.49,11.66
4,17450,93.69,11.68
4,17475,95.89,11.66
4,17500,98.09,12.57
4,17525,100.28,11.68
4,17550,102.48,11.66
4,17575,104.68,11.66
4,17600,106.88,12.57
4,17625,109.07,12.55
4,17650,111.27,9.59
4,17675,113.47,8.68
4,17700,115.66,9.59
4,17725,117.86,9.6
4,17750,120.06,9.59
4,17775,122.26,9.59
4,17800,124.45,9.59
4,17825,126.65,10.48
4,17850,128.85,10.48
4,17875,131.04,11.35
4,17900,133.24,12.26
4,17925,135.44,13.15
4,17950,137.64,14.05
4,17975,139.83,11.95
4,18000,142.03,11.97
4,18025,144.23,9.88
4,18050,146.43,9.88
4,18075,148.62,9.9
4,18100,150.82,9.88
4,18125,153.02,10.77
4,18150,155.21,11.68
4,18175,157.41,11.66
4,18200,159.61,12.55
4,18225,161.81,9.59
4,18250,164.0,9.57
4,18275,166.2,9.59
4,18300,168.4,10.48
4,18325,170.6,11.35
4,18350,172.79,11.39
4,18375,174.99,13.15
4,18400,177.19,13.15
4,18425,179.38,11.08
4,18450,181.58,11.06
4,18475,183.78,11.08
4,18500,185.98,11.95
4,18525,188.17,11.95
4,18550,190.37,11.95
4,18575,192.57,11.95
4,18600,194.77,11.95
4,18625,196.96,11.95
4,18650,199.16,11.97
4,18675,201.36,11.95
4,18700,203.55,11.97
4,18725,205.75,11.95
4,18750,207.95,11.97
4,18775,210.15,11.97
4,18800,212.34,11.97
4,18825,214.54,11.08
4,18850,216.74,11.08
4,18875,218.94,11.08
4,18900,221.13,14.05
4,18925,223.33,13.14
4,18950,225.53,11.37
4,18975,227.72,10.46
4,19000,229.92,9.59
4,19025,232.12,9.57
4,19050,234.32,9.57
4,19075,236.51,9.59
4,19100,238.71,12.55
4,19125,240.91,11.64
4,19150,243.11,11.66
4,19175,245.3,10.77
4,19200,247.5,10.77
4,19225,249.7,10.77
4,19250,251.89,10.77
4,19350,260.68,14.05
4,19375,262.88,14.05
4,19400,265.08,14.05
4,19425,267.28,13.14
4,19450,269.47,13.15
4,19475,271.67,11.37
4,19500,273.87,10.46
4,19525,276.06,10.46
4,19550,278.26,9.59
4,19575,280.46,9.59
4,19600,282.66,9.59
4,19625,284.85,9.57
4,19650,287.05,9.59
4,19675,289.25,9.57
4,19700,291.45,9.59
4,19725,293.64,9.6
4,19750,295.84,9.59
4,19775,298.04,9.57
4,19800,300.23,9.6
4,19825,302.43,9.59
4,19850,304.63,9.59
4,19875,306.83,9.59
4,19900,309.02,9.6
4,19925,311.22,9.59
4,19950,313.42,10.48
4,19975,315.62,10.46
4,20000,317.81,10.48
4,20025,320.01,10.5
4,20050,322.21,11.35
4,20075,324.4,12.25
4,20100,326.6,12.28
4,20125,328.8,14.03
4,20150,331.0,14.05
4,20175,333.19,11.06
4,20200,335.39,11.97
4,20225,337.59,11.95
4,20250,339.79,11.95
4,20275,341.98,9.88
4,20300,344.18,9.9
4,20325,346.38,9.88
4,20350,348.57,9.9
4,20375,350.77,10.77
4,20400,352.97,10.79
4,20425,355.17,11.68
4,20450,357.36,12.55
4,20475,359.56,9.59
5,20500,1.76,8.68
5,20525,3.96,8.7
5,20550,6.15,8.71
5,20575,8.35,8.68
5,20600,10.55,8.7
5,20625,12.74,8.68
5,20650,14.94,8.7
5,20675,17.14,8.7
5,20700,19.34,8.7
5,20725,21.53,8.68
5,20750,23.73,8.68
5,20775,25.93,12.54
5,20800,28.13,12.55
5,20825,30.32,11.64
5,20850,32.52,10.77
5,20875,34.72,10.75
5,20900,36.91,9.88
5,20925,39.11,9.88
5,20950,41.31,9.88
5,20975,43.51,9.86
5,21000,45.7,9.88
5,21025,47.9,11.97
5,21050,50.1,11.08
5,21075,52.29,11.06
5,21100,54.49,10.19
5,21125,56.69,13.14
5,21150,58.89,12.26
5,21175,61.08,11.37
5,21200,63.28,11.37
5,21225,65.48,10.48
5,21250,67.68,10.46
5,21275,69.87,9.57
5,21300,72.07,9.57
5,21325,74.27,9.57
5,21350,76.46,9.6
5,21375,78.66,9.57
5,21400,80.86,9.6
5,21425,83.06,9.59
5,21450,85.25,12.55
5,21475,87.45,11.66
5,21500,89.65,11.64
5,21525,91.85,11.64
5,21550,94.04,11.68
5,21575,96.24,8.71
5,21600,98.44,12.55
5,21625,100.63,11.66
5,21650,102.83,8.68
5,21675,105.03,8.7
5,21700,107.23,8.7
5,21725,109.42,8.68
5,21750,111.62,8.68
5,21775,113.82,9.59
5,21800,116.02,8.7
5,21825,118.21,9.57
5,21850,120.41,9.59
5,21875,122.61,9.59
5,21900,124.8,9.57
5,21925,127.0,9.59
5,21950,129.2,10.48
5,21975,131.4,11.35
5,22000,133.59,12.28
5,22025,135.79,13.14
5,22050,137.99,11.08
5,22075,140.19,11.97
5,22100,142.38,12.86
5,22125,144.58,9.88
5,22150,146.78,9.86
5,22175,148.97,9.9
5,22200,151.17,10.77
5,22225,153.37,11.66
5,22250,155.57,11.68
5,22275,157.76,9.57
5,22300,159.96,9.59
5,22325,162.16,9.55
5,22350,164.36,9.59
5,22375,166.55,10.46
5,22400,168.75,10.48
5,22425,170.95,12.26
5,22450,173.14,13.15
5,22475,175.34,11.06
5,22500,177.54,11.08
5,22525,179.74,11.95
5,22550,181.93,11.97
5,22575,184.13,9.9
5,22600,186.33,9.88
5,22625,188.53,9.88
5,22650,190.72,9.9
5,22675,192.92,10.75
5,22700,195.12,10.75
5,22725,197.31,10.77
5,22750,199.51,10.79
5,22775,201.71,10.77
5,22800,203.91,10.79
5,22825,206.1,10.77
5,22850,208.3,10.75
5,22875,210.5,10.77
5,22900,212.7,9.88
5,22925,214.89,9.88
5,22950,217.09,9.9
5,22975,219.29,9.9
5,23000,221.48,12.86
5,23025,223.68,11.95
5,23050,225.88,11.97
5,23075,228.08,11.06
5,23100,230.27,14.05
5,23125,232.47,12.26
5,23150,234.67,11.35
5,23175,236.87,10.46
5,23200,239.06,9.57
5,23225,241.26,9.59
5,23250,243.46,9.59
5,23275,245.65,9.59
5,23300,247.85,12.55
5,23325,250.05,12.55
5,23350,252.25,11.64
5,23375,254.44,10.77
5,23400,256.64,10.75
5,23425,258.84,10.77
5,23450,261.04,10.79
5,23550,269.82,14.03
5,23575,272.02,14.05
5,23600,274.22,13.15
5,23625,276.42,12.26
5,23650,278.61,11.37
5,23675,280.81,10.48
5,23700,283.01,10.48
5,23725,285.21,10.46
5,23750,287.4,9.57
5,23775,289.6,9.57
5,23800,291.8,9.59
5,23825,293.99,9.57
5,23850,296.19,9.59
5,23875,298.39,9.59
5,23900,300.59,9.57
5,23925,302.78,9.57
5,23950,304.98,9.57
5,23975,307.18,9.57
5,24000,309.38,9.57
5,24025,311.57,9.59
5,24050,313.77,9.59
5,24075,315.97,9.59
5,24100,318.16,9.59
5,24125,320.36,9.57
5,24150,322.56,9.59
5,24175,324.76,9.57
5,24200,326.95,10.48
5,24225,329.15,10.48
5,24250,331.35,10.46
5,24275,333.54,11.37
5,24300,335.74,12.26
5,24325,337.94,13.14
5,24350,340.14,13.15
5,24375,342.33,14.05
5,24400,344.53,11.08
5,24425,346.73,11.08
5,24450,348.93,11.06
5,24475,351.12,11.95
5,24500,353.32,9.88
5,24525,355.52,9.88
5,24550,357.71,9.86
5,24575,359.91,9.9
6,24600,2.11,9.88
6,24625,4.31,9.88
6,24650,6.5,10.77
6,24675,8.7,10.75
6,24700,10.9,10.77
6,24725,13.1,10.79
6,24750,15.29,10.79
6,24775,17.49,10.77
6,24800,19.69,10.77
6,24825,21.88,10.79
6,24850,24.08,10.77
6,24875,26.28,10.77
6,24900,28.48,10.79
6,24925,30.67,10.75
6,24950,32.87,9.88
6,24975,35.07,9.88
6,25000,37.27,9.9
